id,price
784,828089.8125
785,196698.21875
786,453684.4375
787,698753.9375
788,710224.4375
789,285755.03125
790,455368.78125
791,505368.65625
792,384341.65625
793,270266.84375
794,375239.4375
795,468159.0
796,231314.15625
797,332142.375
798,567230.0
799,351965.125
800,536940.5
801,527661.6875
802,237119.921875
803,449807.75
804,456267.1875
805,338576.15625
806,745379.25
807,300619.9375
808,549699.875
809,458186.75
810,807531.25
811,454760.78125
812,341006.53125
813,382508.125
814,306704.28125
815,1129907.0
816,629851.875
817,261624.734375
818,763062.375
819,292894.28125
820,528088.625
821,947619.375
822,470690.40625
823,337189.75
824,252381.234375
825,587269.375
826,495767.875
827,261579.5625
828,1410830.625
829,260742.40625
830,588756.5
831,488690.46875
832,301657.78125
833,563646.875
834,323595.78125
835,241506.484375
836,1358743.0
837,737044.625
838,592193.5625
839,575464.8125
840,435814.125
841,346997.875
842,180891.359375
843,698132.0625
844,400415.15625
845,562133.75
846,1111521.5
847,435762.84375
848,318517.78125
849,1214646.875
850,669070.3125
851,1411593.75
852,632746.375
853,326208.71875
854,443623.46875
855,442977.78125
856,381377.59375
857,288999.4375
858,334047.21875
859,259384.296875
860,645593.625
861,795642.1875
862,431057.09375
863,1137505.375
864,188390.203125
865,957529.1875
866,348189.0
867,417079.0
868,1524966.625
869,823817.0625
870,620484.6875
871,324400.71875
872,235770.390625
873,231920.8125
874,246653.515625
875,236467.671875
876,393668.96875
877,459392.9375
878,411682.71875
879,252766.28125
880,757533.0625
881,634166.6875
882,374770.03125
883,597533.25
884,283757.3125
885,1112470.75
886,484653.46875
887,602692.875
888,396206.53125
889,520197.65625
890,488026.75
891,244632.515625
892,688757.75
893,208282.65625
894,372924.5625
895,1250715.875
896,372721.09375
897,835462.6875
898,872599.25
899,476801.34375
900,597573.625
901,896918.3125
902,443703.59375
903,329844.90625
904,950178.0
905,416861.71875
906,295545.0
907,702099.9375
908,891361.125
909,655905.0625
910,836009.75
911,807318.4375
912,380840.625
913,751757.4375
914,681417.0625
915,298853.78125
916,403277.0
917,545779.75
918,477557.96875
919,635267.75
920,266580.375
921,382403.96875
922,283802.09375
923,945958.8125
924,401036.84375
925,640563.5625
926,543520.0
927,647646.125
928,332374.3125
929,452022.84375
930,572472.5
931,645805.6875
932,374919.65625
933,213288.609375
934,369570.59375
935,830012.875
936,609888.0625
937,474007.28125
938,429809.96875
939,396986.0625
940,322833.96875
941,762531.6875
942,320210.53125
943,502036.03125
944,399520.40625
945,719904.75
946,816532.5625
947,581889.0
948,774437.25
949,234221.796875
950,739580.875
951,370277.4375
952,409932.5625
953,380851.0
954,363287.65625
955,435246.78125
956,481767.03125
957,414916.59375
958,933916.8125
959,577986.3125
960,507764.46875
961,447968.15625
962,293826.71875
963,248238.78125
964,240242.1875
965,539102.375
966,200892.3125
967,531716.4375
968,567531.375
969,494413.84375
970,4236614.0
971,323046.03125
972,375020.09375
973,243648.046875
974,690370.125
975,394808.96875
976,597558.5
977,172047.46875
978,332813.9375
979,779979.25
980,444100.0625
981,432701.625
982,358665.28125
983,735520.1875
984,424904.65625
985,206018.078125
986,676575.0
987,488882.09375
988,236860.640625
989,850884.0
990,3211490.75
991,899215.25
992,321810.78125
993,410480.65625
994,413816.53125
995,346049.59375
996,744732.4375
997,305663.5625
998,224255.78125
999,621369.25
1000,498473.15625
1001,449244.15625
1002,934578.125
1003,466886.125
1004,548146.3125
1005,527685.5625
1006,654692.6875
1007,648382.8125
1008,371383.25
1009,542031.875
1010,414711.09375
1011,489461.84375
1012,602630.75
1013,369394.125
1014,501085.09375
1015,427421.03125
1016,334862.5625
1017,331490.40625
1018,634693.1875
1019,703054.625
1020,784787.5
1021,461425.21875
1022,1013174.125
1023,715513.8125
1024,1071992.5
1025,989715.25
1026,208067.578125
1027,389275.84375
1028,293487.53125
1029,588122.0
1030,646624.375
1031,402663.625
1032,737883.5
1033,317154.25
1034,408793.4375
1035,395168.5625
1036,615204.625
1037,631372.4375
1038,235158.796875
1039,189463.921875
1040,958264.9375
1041,553933.125
1042,326352.4375
1043,1025319.75
1044,358609.65625
1045,730372.625
1046,214199.34375
1047,600754.375
1048,563322.125
1049,361724.28125
1050,206915.109375
1051,2687508.0
1052,569965.875
1053,588069.4375
1054,411545.25
1055,1202398.375
1056,519178.84375
1057,529263.8125
1058,314763.59375
1059,564605.75
1060,740877.625
1061,419231.125
1062,389957.53125
1063,284352.375
1064,321983.59375
1065,508262.34375
1066,609498.3125
1067,472050.65625
1068,620249.875
1069,301755.65625
1070,276555.40625
1071,337076.53125
1072,235779.828125
1073,737066.75
1074,725974.125
1075,504611.5
1076,429406.09375
1077,783959.0
1078,593642.3125
1079,444315.6875
1080,427895.625
1081,1178511.625
1082,553497.625
1083,855698.1875
1084,454679.375
1085,238794.109375
1086,306107.96875
1087,591181.75
1088,488548.21875
1089,580362.25
1090,525660.125
1091,367614.71875
1092,286361.4375
1093,248594.328125
1094,173387.21875
1095,1539055.5
1096,289669.8125
1097,390659.21875
1098,318433.90625
1099,460967.53125
1100,591852.0
1101,633376.1875
1102,580192.75
1103,715034.5
1104,363326.3125
1105,251764.0
1106,253384.421875
1107,624131.5625
1108,514848.84375
1109,1044820.8125
1110,612062.9375
1111,653829.5
1112,541787.625
1113,282362.1875
1114,242791.6875
1115,525528.625
1116,325757.96875
1117,456769.65625
1118,470535.65625
1119,349902.5
1120,177869.5
1121,356980.28125
1122,632350.1875
1123,281687.40625
1124,531476.875
1125,377374.71875
1126,746551.0
1127,716378.8125
1128,522060.0625
1129,1252788.25
1130,345846.34375
1131,405457.71875
1132,684765.6875
1133,401183.6875
1134,381630.59375
1135,381990.46875
1136,471706.0625
1137,329298.0
1138,420523.0
1139,541914.25
1140,720795.125
1141,670450.125
1142,929492.0
1143,237763.0625
1144,353713.1875
1145,945167.8125
1146,537546.4375
1147,403850.5
1148,1423587.375
1149,339174.53125
1150,673545.0625
1151,584299.125
1152,384801.625
1153,365278.28125
1154,601629.6875
1155,1297361.625
1156,506132.0625
1157,612505.3125
1158,302243.75
1159,652013.25
1160,416937.84375
1161,360662.65625
1162,341756.15625
1163,407502.25
1164,287160.03125
1165,241695.0625
1166,349175.21875
1167,1166587.125
1168,358852.9375
1169,516481.8125
1170,2355293.5
1171,551453.25
1172,938699.25
1173,297893.65625
1174,220701.78125
1175,163714.984375
1176,299839.15625
1177,289261.46875
1178,264241.71875
1179,294292.71875
1180,717293.5625
1181,281540.40625
1182,419471.15625
1183,352560.53125
1184,445363.78125
1185,355644.28125
1186,204601.890625
1187,402610.28125
1188,642716.4375
1189,433802.65625
1190,355986.34375
1191,555003.4375
1192,237458.78125
1193,724621.6875
1194,856188.0625
1195,620468.1875
1196,461755.40625
1197,227299.203125
1198,250147.328125
1199,289625.34375
1200,735420.75
1201,403531.03125
1202,1071080.875
1203,361821.96875
1204,814321.8125
1205,559314.5625
1206,223449.109375
1207,353894.03125
1208,335916.28125
1209,1423138.375
1210,789987.6875
1211,527357.4375
1212,498004.84375
1213,207661.453125
1214,296178.46875
1215,776263.625
1216,688101.25
1217,932913.125
1218,511206.0
1219,451431.71875
1220,460033.15625
1221,499188.0
1222,274675.84375
1223,675512.0625
1224,227085.203125
1225,354892.03125
1226,1065740.875
1227,475626.09375
1228,260795.28125
1229,883993.25
1230,612100.4375
1231,425454.125
1232,908903.125
1233,558113.4375
1234,418303.375
1235,446191.5
1236,322057.21875
1237,377688.59375
1238,556087.1875
1239,645616.375
1240,504631.375
1241,360672.625
1242,581036.625
1243,279533.9375
1244,245653.203125
1245,355532.71875
1246,796801.5
1247,757508.1875
1248,264424.25
1249,241334.75
1250,1446072.625
1251,842238.625
1252,703498.9375
1253,715100.875
1254,423962.25
1255,653738.125
1256,709998.75
1257,1164977.75
1258,1788143.375
1259,529466.25
1260,448845.46875
1261,335586.5
1262,1555442.625
1263,257821.625
1264,433349.53125
1265,380765.65625
1266,274022.21875
1267,416779.03125
1268,373677.0625
1269,695808.75
1270,264157.34375
1271,797616.1875
1272,354721.71875
1273,382296.34375
1274,451508.40625
1275,635340.5
1276,849253.3125
1277,397983.4375
1278,382849.1875
1279,703437.4375
1280,732081.125
1281,365279.96875
1282,589589.4375
1283,677826.875
1284,274780.8125
1285,666446.625
1286,405766.71875
1287,443744.34375
1288,815476.0
1289,300277.53125
1290,323829.78125
1291,296137.4375
1292,161598.265625
1293,250382.59375
1294,1200204.25
1295,713123.8125
1296,251287.59375
1297,548285.8125
1298,513201.03125
1299,395608.21875
1300,370873.40625
1301,346149.40625
1302,435324.34375
1303,539669.75
1304,621810.125
1305,376724.46875
1306,197191.578125
1307,582815.875
1308,747795.6875
1309,445284.3125
1310,901307.25
1311,1159044.125
1312,411457.0625
1313,169090.0
1314,368454.3125
1315,1187665.625
1316,444072.75
1317,452592.15625
1318,582721.5625
1319,306555.4375
1320,813549.375
1321,412701.4375
1322,408168.21875
1323,273184.75
1324,498538.75
1325,478185.8125
1326,707063.1875
1327,342575.9375
1328,563587.125
1329,810488.875
1330,1383854.875
1331,246594.65625
1332,485285.59375
1333,487850.96875
1334,373064.09375
1335,394370.4375
1336,819799.875
1337,2463704.5
1338,469813.96875
1339,821300.0625
1340,271945.3125
1341,308753.71875
1342,288203.3125
1343,319648.03125
1344,660040.875
1345,223593.96875
1346,196946.921875
1347,540761.4375
1348,469467.59375
1349,257940.203125
1350,648248.5625
1351,444266.25
1352,564402.75
1353,258864.484375
1354,614962.375
1355,569631.875
1356,380637.34375
1357,444550.34375
1358,160035.546875
1359,276377.90625
1360,592361.0
1361,753893.625
1362,327305.75
1363,410342.34375
1364,544508.75
1365,889013.125
1366,402543.46875
1367,503931.25
1368,191783.875
1369,389919.375
1370,305451.8125
1371,558951.1875
1372,674234.8125
1373,342144.84375
1374,487989.4375
1375,607627.9375
1376,545050.6875
1377,281499.53125
1378,755054.625
1379,661512.125
1380,341822.96875
1381,323298.65625
1382,621015.3125
1383,258374.4375
1384,1545677.75
1385,461421.28125
1386,366431.34375
1387,488677.84375
1388,395900.3125
1389,523269.15625
1390,300591.1875
1391,452131.75
1392,571774.3125
1393,435262.25
1394,344420.125
1395,368982.21875
1396,257664.640625
1397,273328.5625
1398,683438.625
1399,192012.078125
1400,413608.375
1401,452441.59375
1402,263324.5625
1403,558337.625
1404,408111.75
1405,343544.28125
1406,373302.3125
1407,801520.4375
1408,256170.390625
1409,425993.71875
1410,1076671.0
1411,417302.53125
1412,395596.40625
1413,319894.9375
1414,453863.875
1415,429459.28125
1416,232737.171875
1417,618708.5
1418,391968.5625
1419,550861.75
1420,792013.375
1421,485496.03125
1422,392669.90625
1423,376264.53125
1424,312504.5
1425,211485.140625
1426,529259.1875
1427,457422.53125
1428,751163.5625
1429,451732.875
1430,309686.34375
1431,509347.28125
1432,584788.8125
1433,347841.34375
1434,337822.96875
1435,368960.78125
1436,427861.0
1437,294094.09375
1438,286601.34375
1439,449671.1875
1440,308167.4375
1441,199024.234375
1442,607300.75
1443,392336.40625
1444,310770.6875
1445,203529.015625
1446,367218.53125
1447,377188.96875
1448,365586.4375
1449,237881.796875
1450,1327046.375
1451,346649.28125
1452,859822.625
1453,536384.75
1454,1472899.875
1455,304905.53125
1456,234334.828125
1457,1210075.75
1458,607986.9375
1459,420390.90625
1460,344624.28125
1461,713541.9375
1462,350517.875
1463,472985.59375
1464,199176.953125
1465,1050903.625
1466,225772.40625
1467,479235.40625
1468,1365615.125
1469,378957.4375
1470,170680.59375
1471,627958.625
1472,217097.484375
1473,280764.84375
1474,639785.9375
1475,534324.375
1476,575446.375
1477,1259380.625
1478,496584.40625
1479,832756.625
1480,480084.3125
1481,757875.125
1482,513311.5625
1483,549194.8125
1484,224588.1875
1485,691987.0625
1486,559485.5625
1487,325703.5625
1488,364608.46875
1489,461065.40625
1490,257276.34375
1491,338825.15625
1492,369399.5
1493,468354.15625
1494,384438.65625
1495,356411.53125
1496,567966.25
1497,617300.0
1498,382987.28125
1499,698764.1875
1500,500793.59375
1501,665447.5
1502,605573.5625
1503,469961.71875
1504,194077.578125
1505,279809.4375
1506,360690.59375
1507,359417.03125
1508,988897.25
1509,515837.125
1510,1026696.125
1511,419979.65625
1512,398114.34375
1513,2000763.125
1514,946218.75
1515,686695.4375
1516,591311.0625
1517,624144.1875
1518,370099.21875
1519,304657.78125
1520,420329.71875
1521,395838.96875
1522,1614290.25
1523,558423.25
1524,285310.40625
1525,248638.203125
1526,403412.375
1527,462540.15625
1528,331108.28125
1529,1245000.0
1530,887035.125
1531,293263.90625
1532,642542.75
1533,384888.9375
1534,358051.96875
1535,593739.0625
1536,376361.09375
1537,567056.1875
1538,352263.15625
1539,541433.625
1540,475588.65625
1541,340366.875
1542,373053.34375
1543,283497.84375
1544,251256.96875
1545,417887.15625
1546,567411.0625
1547,332205.71875
1548,241380.328125
1549,460130.53125
1550,464361.03125
1551,719029.25
1552,420634.90625
1553,280101.625
1554,736985.6875
1555,872730.0
1556,436570.96875
1557,214710.8125
1558,410840.71875
1559,553106.5
1560,672920.75
1561,835431.5
1562,364783.0
1563,227255.890625
1564,356961.96875
1565,519846.59375
1566,200532.0625
1567,627693.3125
1568,313975.53125
1569,447642.25
1570,918312.25
1571,333336.25
1572,266433.28125
1573,249529.0625
1574,566481.5625
1575,452950.5625
1576,412440.53125
1577,276688.59375
1578,315275.90625
1579,282379.5625
1580,289531.09375
1581,304597.46875
1582,657205.375
1583,366711.15625
1584,341887.03125
1585,433649.84375
1586,203550.078125
1587,278729.53125
1588,306501.375
1589,779082.25
1590,672584.3125
1591,306038.28125
1592,515258.46875
1593,619126.9375
1594,651908.5625
1595,375423.78125
1596,832780.8125
1597,348325.9375
1598,390283.5625
1599,489389.6875
1600,183555.765625
1601,328906.46875
1602,235284.875
1603,426589.65625
1604,742171.0625
1605,591469.875
1606,190982.03125
1607,1327052.125
1608,1296337.625
1609,231661.859375
1610,1740144.0
1611,413597.5
1612,276462.625
1613,906568.0
1614,515836.53125
1615,439115.875
1616,452167.6875
1617,558131.5
1618,587510.5
1619,507995.8125
1620,856648.625
1621,365180.46875
1622,386883.0
1623,797728.75
1624,457470.3125
1625,265868.4375
1626,381494.46875
1627,213913.359375
1628,513364.8125
1629,308385.0
1630,401056.78125
1631,759905.5625
1632,514170.40625
1633,267650.15625
1634,536441.25
1635,372870.71875
1636,523027.78125
1637,337967.15625
1638,419839.40625
1639,570154.0625
1640,954553.1875
1641,359151.125
1642,610282.1875
1643,899327.125
1644,343899.03125
1645,538440.5625
1646,549687.625
1647,652321.875
1648,583270.625
1649,293874.15625
1650,1689421.5
1651,715032.375
1652,253309.296875
1653,954323.125
1654,451388.0625
1655,715547.625
1656,424306.375
1657,753281.75
1658,455461.46875
1659,315789.4375
1660,384496.40625
1661,747210.25
1662,342407.46875
1663,650239.625
1664,301814.40625
1665,341571.9375
1666,442107.84375
1667,228824.09375
1668,834108.0625
1669,438153.6875
1670,543682.875
1671,1094279.5
1672,347390.625
1673,507250.5625
1674,765824.25
1675,694128.625
1676,654253.125
1677,860339.1875
1678,334843.625
1679,342347.8125
1680,373427.96875
1681,357032.0
1682,672201.125
1683,345671.34375
1684,308867.5625
1685,382579.21875
1686,410044.21875
1687,317120.0625
1688,278810.375
1689,448022.96875
1690,578866.25
1691,320213.5625
1692,322763.78125
1693,214149.3125
1694,415746.3125
1695,853734.5
1696,240476.984375
1697,972770.5625
1698,314577.78125
1699,862460.625
1700,230475.734375
1701,714065.125
1702,295336.0625
1703,297967.96875
1704,442982.21875
1705,614753.6875
1706,863596.875
1707,1026471.875
1708,381365.40625
1709,251540.96875
1710,544588.8125
1711,270817.375
1712,295703.28125
1713,469173.15625
1714,324386.8125
1715,432406.09375
1716,787808.75
1717,273056.8125
1718,522101.96875
1719,251620.109375
1720,553872.5
